PLOT_YEAR,YEAR,GENOTYPE,PLOT,RANGE,PASS,NTREATMENT,SEEDSPLANTED,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7334_2023,2023,N501,7334,3,32,H,62,,7334_2023_34,0.010284378,0.014063165,0.029779493,0.019756806,0.025358878,0.239909977,0.202330154,0.358471149,0.04503212,-0.91408309,4.484029432,0.22772269,0.124171275,0.080173116,0.373534981,0.174322184,0.789103567,34
7494_2023,2023,A,7494,11,32,H,62,,7494_2023_48,0.035026543,0.052065484,0.103113792,0.068324225,0.085660865,0.24636159,0.20292796,0.328963437,0.084022472,-0.730676259,3.922235776,0.228488293,0.112586485,0.092453761,0.38871522,0.203744464,1.006707586,48
7105_2023,2023,DKHBA1,7105,7,18,L,62,,7105_2023_48,0.039228435,0.05394066,0.108839405,0.072005183,0.089130701,0.22292705,0.203678874,0.337257176,0.086616124,-0.71745148,4.071362815,0.229450931,0.106279977,0.09955394,0.367738026,0.221121384,1.150838416,48
7511_2023,2023,B73,7511,12,36,H,62,,7511_2023_48,0.034278857,0.049183838,0.097854586,0.064722836,0.080780874,0.219269103,0.203790598,0.331007003,0.082170184,-0.742241403,3.958380487,0.229594247,0.110361708,0.095578515,0.376871127,0.211358347,1.063250193,48
7430_2023,2023,AM0776,7430,8,35,H,62,,7430_2023_48,0.035563503,0.050936936,0.102342151,0.067643791,0.084223622,0.215040773,0.20412488,0.33537005,0.084159364,-0.731842721,4.036857754,0.230023194,0.109173065,0.09711604,0.380894187,0.215124078,1.092805409,48
7506_2023,2023,ND249,7506,12,31,H,62,,7506_2023_48,0.034341502,0.051112617,0.102635862,0.067747663,0.084223391,0.223855964,0.204762749,0.335113852,0.084521024,-0.730866627,4.032199699,0.230842285,0.108413593,0.098536576,0.396637568,0.218614696,1.117551285,48
7503_2023,2023,LH149,7503,12,28,H,62,,7503_2023_34,0.009886187,0.013846679,0.02771292,0.018274385,0.024089147,0.212432916,0.205242186,0.333647132,0.04401347,-0.919337237,4.005653026,0.231458438,0.137258669,0.069954216,0.348214821,0.150431769,0.623202291,34
7551_2023,2023,PHRE1,7551,14,36,H,62,,7551_2023_48,0.033362049,0.04762723,0.095521223,0.06285412,0.078036965,0.224403503,0.206263818,0.334575694,0.082085574,-0.746471136,4.022435614,0.232772852,0.107762993,0.100740035,0.377924372,0.224050974,1.151579826,48
7328_2023,2023,DKWDAD1,7328,3,38,H,62,,7328_2023_34,0.010055201,0.013662102,0.029036797,0.019092739,0.024730302,0.23435859,0.206610303,0.360072399,0.045327087,-0.91541524,4.517127717,0.233219083,0.128643811,0.080095357,0.3654439,0.174138391,0.763893015,34
7067_2023,2023,PHT11,7067,5,16,L,62,,7067_2023_34,0.010632282,0.013825338,0.029618345,0.01938081,0.025026742,0.238493724,0.208932889,0.363528272,0.046248868,-0.91339284,4.589549516,0.236216204,0.127139006,0.084025907,0.349567195,0.183467868,0.813258644,34
7235_2023,2023,PHG80,7235,13,8,L,62,,7235_2023_34,0.009338203,0.012754179,0.026229678,0.017154855,0.022400115,0.217501491,0.209171849,0.345668696,0.043568309,-0.922882727,4.229420857,0.236525149,0.132606851,0.078749317,0.348955887,0.170961756,0.730099747,34
7075_2023,2023,B73,7075,5,8,L,62,,7075_2023_34,0.008815152,0.011851434,0.025867146,0.016906371,0.021960876,0.174977738,0.209493528,0.371586417,0.043326947,-0.923858781,4.763818691,0.236941213,0.130045357,0.08167325,0.368437898,0.177874052,0.772829387,34
7139_2023,2023,LH61,7139,8,21,L,62,,7139_2023_34,0.009774188,0.01295785,0.027082737,0.017697914,0.023129162,0.207951988,0.20957317,0.352764234,0.044348699,-0.920410268,4.36836791,0.237044253,0.133030541,0.078737811,0.342585953,0.170934641,0.727931223,34
7231_2023,2023,L289,7231,13,12,L,62,,7231_2023_34,0.009889299,0.013042261,0.026711128,0.017454852,0.023008836,0.19699925,0.209579319,0.343841553,0.044044569,-0.921458482,4.19448536,0.237052208,0.137258472,0.074462886,0.328810766,0.160907401,0.666601128,34
7446_2023,2023,B73,7446,9,40,H,62,,7446_2023_34,0.00996472,0.012942184,0.026821107,0.017473214,0.022724114,0.207651913,0.21104044,0.349038589,0.044416027,-0.920915939,4.294753651,0.238944783,0.130628086,0.082691992,0.330419659,0.18029275,0.780245863,34
7536_2023,2023,Mo30W,7536,13,30,H,62,,7536_2023_48,0.03361534,0.049892417,0.100619663,0.065544531,0.082200656,0.218514044,0.211087185,0.337031061,0.086045981,-0.732404631,4.067210311,0.2390054,0.112735483,0.100749233,0.388429881,0.224073723,1.105839864,48
7253_2023,2023,ND259,7253,14,15,L,62,,7253_2023_34,0.010656179,0.014272126,0.028780287,0.018737277,0.024824958,0.225253429,0.211353638,0.336988336,0.046071973,-0.915330408,4.066426235,0.239351,0.139746755,0.073786231,0.325523129,0.159328729,0.649726719,34
7012_2023,2023,CI_91B,7012,2,14,L,62,,7012_2023_34,0.010216405,0.013820618,0.029196546,0.018988273,0.025200128,0.24791294,0.211856622,0.357437045,0.046504733,-0.914071801,4.462806191,0.240003768,0.140576596,0.073468058,0.348088232,0.15858721,0.643353394,34
7086_2023,2023,C102,7086,6,8,L,62,,7086_2023_34,0.008842884,0.012072307,0.025767532,0.016705101,0.022191656,0.19819955,0.213371066,0.361926091,0.043973408,-0.923546185,4.555804781,0.241972155,0.141054304,0.074560812,0.35428708,0.161136059,0.651752511,34
7087_2023,2023,Va85,7087,6,9,L,62,,7087_2023_48,0.036698615,0.050541689,0.105689758,0.068363074,0.084915311,0.257475083,0.214456057,0.352989555,0.089470294,-0.719103544,4.372867366,0.243385104,0.10798807,0.108992101,0.372894577,0.244649013,1.25508395,48
7352_2023,2023,Mo24W,7352,4,37,H,62,,7352_2023_34,0.009886084,0.013615829,0.028541935,0.018455447,0.024451404,0.242610653,0.214618082,0.35405355,0.046526796,-0.9154501,4.394188149,0.243596303,0.139743581,0.077189531,0.350465069,0.167292275,0.682214866,34
7534_2023,2023,LH82,7534,13,32,H,62,,7534_2023_48,0.03312891,0.049761299,0.10054073,0.064992374,0.081971556,0.250487768,0.214750737,0.337849271,0.087372969,-0.730803488,4.082259896,0.243769253,0.115532988,0.101742049,0.388713666,0.22653192,1.093643616,48
7226_2023,2023,A674,7226,13,17,L,62,,7226_2023_34,0.01063383,0.013995407,0.028640253,0.01848185,0.024372014,0.263765941,0.215576181,0.343488197,0.046796471,-0.91500785,4.187768201,0.244846219,0.137447676,0.080514176,0.322009498,0.175128695,0.724638397,34
7302_2023,2023,PHJ65,7302,2,27,H,62,,7302_2023_34,0.010813415,0.014246909,0.030949539,0.019956013,0.025887815,0.269339272,0.215959273,0.369556254,0.04872529,-0.908398284,4.719185713,0.245346496,0.129391507,0.089056292,0.353162212,0.195525347,0.853319784,34
7230_2023,2023,PHRE1,7230,13,13,L,62,,7230_2023_34,0.010317957,0.01367159,0.028183711,0.018172051,0.024137541,0.258964741,0.215974446,0.346721219,0.046500137,-0.916238958,4.249700287,0.245366316,0.14099616,0.077333203,0.325389152,0.167629752,0.678262808,34
7329_2023,2023,PHK56,7329,3,37,H,62,,7329_2023_34,0.010027038,0.013787134,0.029393749,0.018930026,0.025280759,0.28552138,0.216533642,0.361424175,0.047599874,-0.91270166,4.545293893,0.2460971,0.143646692,0.075226831,0.352164585,0.162692505,0.647640202,34
7122_2023,2023,PHP60,7122,8,4,L,62,,7122_2023_48,0.037689094,0.051475851,0.10771077,0.069336599,0.085254422,0.261689291,0.21674522,0.353264104,0.09119988,-0.713321801,4.378357212,0.246373761,0.102967319,0.116375123,0.371212475,0.263403909,1.41076754,48
7441_2023,2023,PHJ70,7441,9,45,H,62,,7441_2023_48,0.031946148,0.04307047,0.090570907,0.058234073,0.072983272,0.21118391,0.21731016,0.355432113,0.083827934,-0.753057207,4.421994641,0.24711291,0.112402815,0.107533999,0.3601911,0.240981728,1.19244679,48
7462_2023,2023,A321,7462,10,27,H,62,,7462_2023_48,0.03482113,0.049431452,0.101433235,0.065187899,0.081676981,0.250112528,0.217531445,0.344691551,0.088794709,-0.727367127,4.210695324,0.247402604,0.112273826,0.107892691,0.371791031,0.241882765,1.198141534,48
7314_2023,2023,C123,7314,2,39,H,62,,7314_2023_34,0.009541264,0.01289174,0.028075028,0.017968779,0.023736183,0.245676804,0.219492037,0.370624502,0.047098208,-0.91595588,4.742608987,0.249973527,0.138290595,0.083743362,0.355049293,0.182794555,0.752304676,34
7358_2023,2023,LH210,7358,4,43,H,62,,7358_2023_34,0.010552856,0.01431285,0.030208562,0.019309888,0.02558905,0.270517629,0.220093198,0.357035217,0.04897677,-0.909748084,4.454591304,0.250763355,0.139851014,0.082790496,0.342217941,0.180526905,0.735689253,34
7523_2023,2023,B77,7523,13,43,H,62,,7523_2023_48,0.03234795,0.042735072,0.088663057,0.056568114,0.071403412,0.215753938,0.220992111,0.349533021,0.084218342,-0.75597613,4.304438651,0.251945723,0.115926554,0.107827986,0.339201774,0.241720172,1.163417479,48
7022_2023,2023,CO125,7022,3,21,L,62,,7022_2023_34,0.010417486,0.01400313,0.029994963,0.019133563,0.025236977,0.316040549,0.221081333,0.363466503,0.049002579,-0.910179594,4.588243096,0.252063168,0.137555549,0.086145553,0.345369297,0.188532327,0.779561406,34
7146_2023,2023,MS200,7146,9,17,L,62,,7146_2023_34,0.010324135,0.013475606,0.028333042,0.018062528,0.023829275,0.237209302,0.221368419,0.355367531,0.047681941,-0.914895419,4.420687358,0.252441172,0.137658124,0.086341391,0.324743115,0.189001428,0.780989178,34
7549_2023,2023,C102,7549,14,34,H,62,,7549_2023_48,0.03270948,0.048075851,0.097603012,0.062155316,0.079361246,0.262458472,0.221883244,0.339974928,0.088686243,-0.734204051,4.121662995,0.253119449,0.121582448,0.10308164,0.371035455,0.229857354,1.060202267,48
7127_2023,2023,PHW17,7127,8,9,L,62,,7127_2023_48,0.035964791,0.049427603,0.104479221,0.066105782,0.082955576,0.292358804,0.224952008,0.357694458,0.092909538,-0.716549775,4.468078062,0.257173562,0.113039316,0.114832706,0.363338939,0.259459895,1.277383272,48
7211_2023,2023,PHJ65,7211,12,13,L,62,,7211_2023_34,0.010625656,0.01367566,0.029046857,0.018277719,0.024179063,0.28312078,0.227559102,0.359791465,0.04950369,-0.911751421,4.511299947,0.26063272,0.138996498,0.091455329,0.316474753,0.20132269,0.82486193,34
7522_2023,2023,R134,7522,13,44,H,62,,7522_2023_48,0.031589938,0.04194038,0.087398815,0.054963728,0.069515027,0.222805701,0.227834417,0.351466816,0.085964115,-0.755965669,4.342565387,0.260998823,0.116897851,0.113972023,0.336240825,0.257265066,1.229016598,48
7556_2023,2023,PHW03,7556,14,41,H,62,,7556_2023_48,0.032940792,0.044340727,0.091466642,0.057474745,0.073182225,0.224961948,0.228223314,0.347005581,0.088078053,-0.745867761,4.255198768,0.261516226,0.120219227,0.111050974,0.335244699,0.249847787,1.164057952,48
7388_2023,2023,PHM10,7388,6,33,H,62,,7388_2023_48,0.034742893,0.050328811,0.105402877,0.06603648,0.08455268,0.273633343,0.229622869,0.35364714,0.095075891,-0.711981672,4.386029915,0.263380807,0.122958386,0.109763554,0.370107571,0.246594159,1.12605162,48
7431_2023,2023,CI_91B,7431,8,36,H,62,,7431_2023_48,0.03531079,0.050969453,0.105213617,0.06565218,0.085448689,0.293566898,0.231535145,0.347311421,0.095707173,-0.711428458,4.261121878,0.265934978,0.13101519,0.103664581,0.355083154,0.231307563,0.998404719,48
7043_2023,2023,B73,7043,4,5,L,62,,7043_2023_34,0.009099324,0.012434922,0.027660382,0.017228439,0.023182408,0.249362341,0.232395121,0.379731751,0.049237513,-0.914958711,4.948005985,0.267086086,0.147335912,0.088074907,0.350658784,0.193162591,0.752098978,34
7311_2023,2023,OQ601,7311,2,36,H,62,,7311_2023_34,0.009540827,0.013003327,0.029022421,0.018055169,0.024065621,0.322879331,0.232961203,0.381173323,0.050546456,-0.910855694,4.981479039,0.267844643,0.142695614,0.093369426,0.353796896,0.205970168,0.824696712,34
7324_2023,2023,DKHBA1,7324,3,42,H,62,,7324_2023_34,0.009717592,0.013142593,0.028916831,0.017896173,0.023908657,0.283100268,0.235418731,0.375046458,0.050935934,-0.910723124,4.841046742,0.271145498,0.143822711,0.094806015,0.342076136,0.209471155,0.832962549,34
7218_2023,2023,N501,7218,12,20,L,62,,7218_2023_48,0.038051836,0.053621829,0.112390444,0.069555753,0.087742126,0.337884471,0.235425042,0.354001629,0.100420909,-0.692614262,4.393144892,0.27115399,0.115617408,0.123159953,0.359051216,0.28091772,1.355317963,48
7463_2023,2023,SD42,7463,10,28,H,62,,7463_2023_48,0.036057774,0.051937728,0.108311532,0.066746216,0.085936881,0.314778695,0.23743774,0.351788233,0.09934372,-0.701025837,4.348940863,0.273866816,0.125689519,0.11518576,0.357104443,0.260361451,1.165913271,48
7085_2023,2023,DE3,7085,6,7,L,62,,7085_2023_48,0.036580158,0.050409053,0.109789299,0.067578238,0.085048437,0.312292359,0.237986397,0.370667022,0.100228032,-0.697264892,4.743544147,0.274607807,0.114463602,0.12698188,0.364475599,0.290903194,1.416175168,48
7119_2023,2023,PHK93,7119,7,4,L,62,,7119_2023_48,0.035768803,0.049860925,0.107291701,0.06597894,0.083600713,0.328367285,0.238429089,0.365445856,0.099247992,-0.702892183,4.630326323,0.275206149,0.117808623,0.124106493,0.361362193,0.283382607,1.344415684,48
7124_2023,2023,B108,7124,8,6,L,62,,7124_2023_48,0.036962964,0.051253619,0.109371883,0.067135916,0.085795776,0.336700337,0.23928669,0.361824637,0.100531113,-0.697534959,4.55367788,0.276366465,0.122014344,0.120799251,0.351683421,0.27479333,1.263466446,48
7013_2023,2023,B73,7013,2,15,L,62,,7013_2023_34,0.01014039,0.013705151,0.030224829,0.018499009,0.025142839,0.320661896,0.240658792,0.376045653,0.053121763,-0.905881471,4.863624699,0.278226139,0.152235304,0.091786239,0.332445314,0.202124748,0.764918729,34
7205_2023,2023,LH210,7205,12,7,L,62,,7205_2023_34,0.009088739,0.012512029,0.02666408,0.016278983,0.022082455,0.269151139,0.2418341,0.361241873,0.050114575,-0.916306651,4.541483312,0.279822282,0.151284006,0.093988732,0.325608905,0.207478063,0.789462756,34
7138_2023,2023,LH149,7138,8,20,L,62,,7138_2023_34,0.00964724,0.013135313,0.028365744,0.017306848,0.023655763,0.256599322,0.242134188,0.36698899,0.051746853,-0.91114849,4.663451948,0.280230294,0.154992928,0.090539111,0.323794587,0.199105013,0.741856049,34
7259_2023,2023,PHJ70,7259,14,21,L,62,,7259_2023_48,0.035384792,0.050802263,0.10859533,0.06599961,0.083313113,0.32648162,0.243968811,0.362571767,0.101941293,-0.696810431,4.569368483,0.282728931,0.11595464,0.131741035,0.36746698,0.303460237,1.460260064,48
7027_2023,2023,OQ601,7027,3,16,L,62,,7027_2023_34,0.009439743,0.012582507,0.028334994,0.017180212,0.023155559,0.302684866,0.245078139,0.384981649,0.052285688,-0.910708098,5.071213427,0.284243284,0.148140146,0.100590005,0.334281241,0.223679981,0.866800706,34
7432_2023,2023,PHK76,7432,8,37,H,62,,7432_2023_48,0.033828526,0.048243452,0.104152978,0.062852239,0.081516059,0.313651465,0.247302089,0.366869001,0.101063144,-0.70562196,4.660866168,0.287287255,0.129279213,0.121920808,0.356049021,0.277698889,1.212877053,48
7434_2023,2023,W802G,7434,8,39,H,62,,7434_2023_48,0.034028426,0.047795541,0.102859492,0.062052717,0.080007043,0.297191181,0.247445445,0.365496923,0.100486072,-0.708669465,4.63141808,0.28748384,0.126385727,0.124967912,0.3502728,0.285630466,1.272810185,48
7093_2023,2023,LH145,7093,6,15,L,62,,7093_2023_48,0.036548699,0.051372895,0.11149427,0.067081303,0.086669052,0.347135218,0.248706843,0.369143621,0.105099043,-0.687319418,4.710174713,0.289215532,0.127399699,0.125276553,0.352289581,0.286436939,1.267384935,48
7412_2023,2023,Oh43,7412,7,34,H,62,,7412_2023_48,0.033520372,0.049763034,0.106740486,0.06407797,0.084080834,0.334733683,0.249753551,0.364064987,0.103223616,-0.698070632,4.60091966,0.290655141,0.135009621,0.11874801,0.363431195,0.269498421,1.13282038,48
7019_2022,2022,LH61,7019,2,33,H,90,NSS-Mo17,7019_2022_45,0.084930169,0.136504519,0.324496828,0.193331227,0.237189254,0.216503268,0.253299526,0.407791236,0.182275025,-0.294790232,5.651020122,0.295550136,0.101872104,0.155438379,0.457023479,0.368092452,1.990686312,45
7455_2023,2023,LH61,7455,9,31,H,62,,7455_2023_48,0.033971448,0.050197148,0.108133234,0.064409665,0.083773747,0.330832708,0.253406945,0.365918943,0.105260895,-0.692709116,4.640452139,0.295698857,0.130676448,0.126933824,0.363338374,0.290777098,1.257972725,48
7381_2023,2023,PHN11,7381,6,26,H,62,,7381_2023_48,0.035026862,0.0494107,0.10851956,0.064629164,0.083371695,0.346286572,0.253483797,0.37427191,0.105477506,-0.691737626,4.82363053,0.295805273,0.126637988,0.131052689,0.355064174,0.301635525,1.34175395,48
7018_2023,2023,A659,7018,2,20,L,62,,7018_2023_34,0.009768853,0.013526876,0.030143951,0.017902633,0.024927964,0.374493623,0.254780194,0.38050745,0.055846624,-0.903392299,4.965984189,0.297602379,0.164025988,0.094712287,0.326291389,0.209242399,0.74245427,34
7248_2023,2023,R134,7248,14,10,L,62,,7248_2023_48,0.035918344,0.052088352,0.112242983,0.066650229,0.085725123,0.338870432,0.254860168,0.366056973,0.107795069,-0.682051954,4.643411427,0.297713364,0.125183593,0.133950163,0.358493332,0.309335922,1.390196978,48
7019_2022,2022,LH61,7019,2,33,H,90,NSS-Mo17,7019_2022_40,0.086957571,0.147900218,0.306528888,0.181809872,0.23955823,0.162707391,0.255394464,0.349072425,0.178472817,-0.318562449,4.295415611,0.298455213,0.137049667,0.122637315,0.395946743,0.279558995,1.159698047,40
7547_2023,2023,PHKM5,7547,14,32,H,62,,7547_2023_48,0.031175912,0.046541305,0.101356329,0.060095828,0.077208689,0.31137455,0.255558685,0.370628133,0.102686316,-0.708021568,4.742688837,0.298683356,0.124634363,0.135231639,0.374568153,0.312758063,1.411081408,48
7421_2023,2023,H71,7421,8,26,H,62,,7421_2023_48,0.034239104,0.0481326,0.105386242,0.062467176,0.080676119,0.315228807,0.255693727,0.372942117,0.10475751,-0.69809049,4.793902453,0.298871007,0.127207796,0.132805597,0.349893777,0.306287949,1.357032256,48
7019_2022,2022,LH61,7019,2,33,H,90,NSS-Mo17,7019_2022_33,0.060548267,0.098363879,0.245796654,0.14531332,0.173944113,0.110108982,0.256918362,0.428383736,0.160673624,-0.41266518,6.244255131,0.300574608,0.089679331,0.171183136,0.487311997,0.413078314,2.50962455,33
7327_2023,2023,A415-1-3INBRED,7327,3,39,H,62,,7327_2023_34,0.009735007,0.013353736,0.030140427,0.017782487,0.02440651,0.31627907,0.257871214,0.385952731,0.056451368,-0.902792935,5.094402199,0.301902468,0.157008307,0.105118955,0.329726782,0.234933917,0.865624561,34
7371_2023,2023,A659,7371,5,35,H,62,,7371_2023_48,0.033841255,0.050619902,0.109893082,0.064799115,0.086523113,0.35363841,0.258133836,0.369273429,0.107890123,-0.685817378,4.713007241,0.302268811,0.143561183,0.118981884,0.357798731,0.27010088,1.075767407,48
7385_2023,2023,LH123HT,7385,6,30,H,62,,7385_2023_61,0.100593266,0.157868271,0.340516534,0.200760933,0.257878717,0.373767258,0.25819586,0.366480401,0.189958726,-0.267780521,4.652503445,0.302355353,0.124537388,0.138099052,0.388429368,0.320452257,1.446796623,61
7038_2023,2023,PHZ51,7038,3,5,L,62,,7038_2023_34,0.009007972,0.012704158,0.028912056,0.016982699,0.02378533,0.328582146,0.259928547,0.389461136,0.055684652,-0.90617594,5.179241716,0.304776518,0.166861905,0.097286154,0.335279225,0.215541512,0.753638702,34
7045_2023,2023,INBRED141,7045,4,7,L,62,,7045_2023_34,0.009232715,0.01288626,0.029393349,0.017197792,0.024291528,0.347186797,0.261756994,0.390426718,0.056500198,-0.904331702,5.202886635,0.307338917,0.170977399,0.095032741,0.327895265,0.210024705,0.719200856,34
7343_2023,2023,CO216,7343,4,28,H,62,,7343_2023_48,0.035028528,0.050022585,0.110790013,0.064743845,0.084381185,0.355388093,0.26232072,0.377877285,0.109903885,-0.681259351,4.905338309,0.308130473,0.131683729,0.135311092,0.35215572,0.312970575,1.344827151,48
7026_2023,2023,LH82,7026,3,17,L,62,,7026_2023_34,0.009706329,0.01337407,0.030201383,0.017647502,0.024583769,0.376138701,0.262365173,0.386164959,0.057390776,-0.901708843,5.099486869,0.308192924,0.164244808,0.102538987,0.323025041,0.228509062,0.809890104,34
7240_2023,2023,LH184,7240,13,3,L,62,,7240_2023_34,0.009030848,0.01257301,0.027538424,0.016076129,0.022809207,0.285071268,0.262808953,0.373095961,0.054885278,-0.909903463,4.79733054,0.308816616,0.173152111,0.093931272,0.308878822,0.207338072,0.702385595,34
7094_2023,2023,PHEM9,7094,6,16,L,62,,7094_2023_48,0.035081478,0.049407902,0.110950089,0.064491558,0.083927614,0.365196447,0.264809022,0.383779983,0.110917258,-0.679435287,5.042692478,0.311633176,0.13095381,0.13866376,0.350421972,0.321973588,1.390327081,48
7010_2023,2023,LH85,7010,2,12,L,62,,7010_2023_34,0.009477364,0.01305862,0.029956714,0.017374316,0.024182926,0.357483602,0.265838246,0.392838842,0.05783496,-0.901771188,5.262520223,0.313086174,0.163836907,0.106646221,0.326550724,0.238754731,0.848012737,34
